MODEL	MAINEFFS	MLE_BETA	SE	Z_MEAN	A_MEAN	PRIOR_BETA	SE	ADD_PROB
7506	-1	0	0	0	0	0	0	0
7506	2392	0	0	0	0	0	0	0.5
7506	7079	0	0	0	0	0	0	0.5
7506	1486	0	0	0	0	0	0	0.5
7506	5984	0	0	0	0	0	0	0.5
7506	4247	0	0	0	0	0	0	0.5
7506	5289	0	0	0	0	0	0	0.5
7506	3339	0	0	0	0	0	0	0.5
7506	1413	0	0	0	0	0	0	0.5
7506	616	0	0	0	0	0	0	0.5
7507	-1	0	0	0	0	0	0	0
7507	2392	0	0	0	0	0	0	0.5
7507	7079	0	0	0	0	0	0	0.5
7507	1486	0	0	0	0	0	0	0.5
7507	5984	0	0	0	0	0	0	0.5
7507	4247	0	0	0	0	0	0	0.5
7507	5289	0	0	0	0	0	0	0.5
7507	3339	0	0	0	0	0	0	0.5
7507	2919	0	0	0	0	0	0	0.5
7507	616	0	0	0	0	0	0	0.5
7508	-1	0	0	0	0	0	0	0
7508	2392	0	0	0	0	0	0	0.5
7508	7079	0	0	0	0	0	0	0.5
7508	1486	0	0	0	0	0	0	0.5
7508	5984	0	0	0	0	0	0	0.5
7508	4247	0	0	0	0	0	0	0.5
7508	6205	0	0	0	0	0	0	0.5
7508	3339	0	0	0	0	0	0	0.5
7508	2919	0	0	0	0	0	0	0.5
7508	616	0	0	0	0	0	0	0.5
7509	-1	0	0	0	0	0	0	0
7509	2392	0	0	0	0	0	0	0.5
7509	7079	0	0	0	0	0	0	0.5
7509	1486	0	0	0	0	0	0	0.5
7509	6429	0	0	0	0	0	0	0.5
7509	4247	0	0	0	0	0	0	0.5
7509	6205	0	0	0	0	0	0	0.5
7509	3339	0	0	0	0	0	0	0.5
7509	2919	0	0	0	0	0	0	0.5
7509	616	0	0	0	0	0	0	0.5
7510	-1	0	0	0	0	0	0	0
7510	2392	0	0	0	0	0	0	0.5
7510	7079	0	0	0	0	0	0	0.5
7510	1486	0	0	0	0	0	0	0.5
7510	6429	0	0	0	0	0	0	0.5
7510	244	0	0	0	0	0	0	0.5
7510	6205	0	0	0	0	0	0	0.5
7510	3339	0	0	0	0	0	0	0.5
7510	2919	0	0	0	0	0	0	0.5
7510	616	0	0	0	0	0	0	0.5
7511	-1	0	0	0	0	0	0	0
7511	2392	0	0	0	0	0	0	0.5
7511	7079	0	0	0	0	0	0	0.5
7511	1486	0	0	0	0	0	0	0.5
7511	6429	0	0	0	0	0	0	0.5
7511	244	0	0	0	0	0	0	0.5
7511	6205	0	0	0	0	0	0	0.5
7511	3339	0	0	0	0	0	0	0.5
7511	3243	0	0	0	0	0	0	0.5
7511	616	0	0	0	0	0	0	0.5
7512	-1	0	0	0	0	0	0	0
7512	2392	0	0	0	0	0	0	0.5
7512	1895	0	0	0	0	0	0	0.5
7512	1486	0	0	0	0	0	0	0.5
7512	6429	0	0	0	0	0	0	0.5
7512	244	0	0	0	0	0	0	0.5
7512	6205	0	0	0	0	0	0	0.5
7512	3339	0	0	0	0	0	0	0.5
7512	3243	0	0	0	0	0	0	0.5
7512	616	0	0	0	0	0	0	0.5
7513	-1	0	0	0	0	0	0	0
7513	2392	0	0	0	0	0	0	0.5
7513	1895	0	0	0	0	0	0	0.5
7513	3916	0	0	0	0	0	0	0.5
7513	6429	0	0	0	0	0	0	0.5
7513	244	0	0	0	0	0	0	0.5
7513	6205	0	0	0	0	0	0	0.5
7513	3339	0	0	0	0	0	0	0.5
7513	3243	0	0	0	0	0	0	0.5
7513	616	0	0	0	0	0	0	0.5
7514	-1	0	0	0	0	0	0	0
7514	2392	0	0	0	0	0	0	0.5
7514	1895	0	0	0	0	0	0	0.5
7514	3916	0	0	0	0	0	0	0.5
7514	6429	0	0	0	0	0	0	0.5
7514	244	0	0	0	0	0	0	0.5
7514	6205	0	0	0	0	0	0	0.5
7514	3339	0	0	0	0	0	0	0.5
7514	3243	0	0	0	0	0	0	0.5
7514	558	0	0	0	0	0	0	0.5
7515	-1	0	0	0	0	0	0	0
7515	2392	0	0	0	0	0	0	0.5
7515	1895	0	0	0	0	0	0	0.5
7515	6430	0	0	0	0	0	0	0.5
7515	6429	0	0	0	0	0	0	0.5
7515	244	0	0	0	0	0	0	0.5
7515	6205	0	0	0	0	0	0	0.5
7515	3339	0	0	0	0	0	0	0.5
7515	3243	0	0	0	0	0	0	0.5
7515	558	0	0	0	0	0	0	0.5
7516	-1	0	0	0	0	0	0	0
7516	2392	0	0	0	0	0	0	0.5
7516	1895	0	0	0	0	0	0	0.5
7516	6430	0	0	0	0	0	0	0.5
7516	6429	0	0	0	0	0	0	0.5
7516	244	0	0	0	0	0	0	0.5
7516	6205	0	0	0	0	0	0	0.5
7516	3339	0	0	0	0	0	0	0.5
7516	3243	0	0	0	0	0	0	0.5
7516	4800	0	0	0	0	0	0	0.5
7517	-1	0	0	0	0	0	0	0
7517	2392	0	0	0	0	0	0	0.5
7517	1895	0	0	0	0	0	0	0.5
7517	6430	0	0	0	0	0	0	0.5
7517	6429	0	0	0	0	0	0	0.5
7517	5576	0	0	0	0	0	0	0.5
7517	6205	0	0	0	0	0	0	0.5
7517	3339	0	0	0	0	0	0	0.5
7517	3243	0	0	0	0	0	0	0.5
7517	4800	0	0	0	0	0	0	0.5
7518	-1	0	0	0	0	0	0	0
7518	2392	0	0	0	0	0	0	0.5
7518	1895	0	0	0	0	0	0	0.5
7518	6430	0	0	0	0	0	0	0.5
7518	6429	0	0	0	0	0	0	0.5
7518	5576	0	0	0	0	0	0	0.5
7518	6205	0	0	0	0	0	0	0.5
7518	3339	0	0	0	0	0	0	0.5
7518	3243	0	0	0	0	0	0	0.5
7519	-1	0	0	0	0	0	0	0
7519	2392	0	0	0	0	0	0	0.5
7519	1895	0	0	0	0	0	0	0.5
7519	6430	0	0	0	0	0	0	0.5
7519	6429	0	0	0	0	0	0	0.5
7519	5576	0	0	0	0	0	0	0.5
7519	6205	0	0	0	0	0	0	0.5
7519	4060	0	0	0	0	0	0	0.5
7519	3243	0	0	0	0	0	0	0.5
7520	-1	0	0	0	0	0	0	0
7520	2392	0	0	0	0	0	0	0.5
7520	1895	0	0	0	0	0	0	0.5
7520	6430	0	0	0	0	0	0	0.5
7520	6427	0	0	0	0	0	0	0.5
7520	5576	0	0	0	0	0	0	0.5
7520	6205	0	0	0	0	0	0	0.5
7520	4060	0	0	0	0	0	0	0.5
7520	3243	0	0	0	0	0	0	0.5
7521	-1	0	0	0	0	0	0	0
7521	2392	0	0	0	0	0	0	0.5
7521	1895	0	0	0	0	0	0	0.5
7521	6430	0	0	0	0	0	0	0.5
7521	6427	0	0	0	0	0	0	0.5
7521	5576	0	0	0	0	0	0	0.5
7521	6205	0	0	0	0	0	0	0.5
7521	4060	0	0	0	0	0	0	0.5
7521	3243	0	0	0	0	0	0	0.5
7522	-1	0	0	0	0	0	0	0
7522	2392	0	0	0	0	0	0	0.5
7522	1895	0	0	0	0	0	0	0.5
7522	2443	0	0	0	0	0	0	0.5
7522	6427	0	0	0	0	0	0	0.5
7522	5576	0	0	0	0	0	0	0.5
7522	6205	0	0	0	0	0	0	0.5
7522	4060	0	0	0	0	0	0	0.5
7522	3243	0	0	0	0	0	0	0.5
7523	-1	0	0	0	0	0	0	0
7523	2392	0	0	0	0	0	0	0.5
7523	1895	0	0	0	0	0	0	0.5
7523	2443	0	0	0	0	0	0	0.5
7523	6427	0	0	0	0	0	0	0.5
7523	5576	0	0	0	0	0	0	0.5
7523	6205	0	0	0	0	0	0	0.5
7523	3243	0	0	0	0	0	0	0.5
7524	-1	0	0	0	0	0	0	0
7524	3243	0	0	0	0	0	0	0.5
7524	1895	0	0	0	0	0	0	0.5
7524	2443	0	0	0	0	0	0	0.5
7524	6427	0	0	0	0	0	0	0.5
7524	5576	0	0	0	0	0	0	0.5
7524	6205	0	0	0	0	0	0	0.5
7525	-1	0	0	0	0	0	0	0
7525	1220	0	0	0	0	0	0	0.5
7525	1895	0	0	0	0	0	0	0.5
7525	2443	0	0	0	0	0	0	0.5
7525	6427	0	0	0	0	0	0	0.5
7525	5576	0	0	0	0	0	0	0.5
7525	6205	0	0	0	0	0	0	0.5
7526	-1	0	0	0	0	0	0	0
7526	1220	0	0	0	0	0	0	0.5
7526	1006	0	0	0	0	0	0	0.5
7526	2443	0	0	0	0	0	0	0.5
7526	6427	0	0	0	0	0	0	0.5
7526	5576	0	0	0	0	0	0	0.5
7526	6205	0	0	0	0	0	0	0.5
7527	-1	0	0	0	0	0	0	0
7527	1220	0	0	0	0	0	0	0.5
7527	1006	0	0	0	0	0	0	0.5
7527	2443	0	0	0	0	0	0	0.5
7527	6427	0	0	0	0	0	0	0.5
7527	5576	0	0	0	0	0	0	0.5
7527	2561	0	0	0	0	0	0	0.5
7528	-1	0	0	0	0	0	0	0
7528	1220	0	0	0	0	0	0	0.5
7528	2882	0	0	0	0	0	0	0.5
7528	2443	0	0	0	0	0	0	0.5
7528	6427	0	0	0	0	0	0	0.5
7528	5576	0	0	0	0	0	0	0.5
7528	2561	0	0	0	0	0	0	0.5
7529	-1	0	0	0	0	0	0	0
7529	1220	0	0	0	0	0	0	0.5
7529	2882	0	0	0	0	0	0	0.5
7529	4479	0	0	0	0	0	0	0.5
7529	6427	0	0	0	0	0	0	0.5
7529	5576	0	0	0	0	0	0	0.5
7529	2561	0	0	0	0	0	0	0.5
7530	-1	0	0	0	0	0	0	0
7530	1220	0	0	0	0	0	0	0.5
7530	2882	0	0	0	0	0	0	0.5
7530	616	0	0	0	0	0	0	0.5
7530	6427	0	0	0	0	0	0	0.5
7530	5576	0	0	0	0	0	0	0.5
7530	2561	0	0	0	0	0	0	0.5
7531	-1	0	0	0	0	0	0	0
7531	1220	0	0	0	0	0	0	0.5
7531	2882	0	0	0	0	0	0	0.5
7531	812	0	0	0	0	0	0	0.5
7531	6427	0	0	0	0	0	0	0.5
7531	5576	0	0	0	0	0	0	0.5
7531	2561	0	0	0	0	0	0	0.5
7532	-1	0	0	0	0	0	0	0
7532	1220	0	0	0	0	0	0	0.5
7532	2882	0	0	0	0	0	0	0.5
7532	812	0	0	0	0	0	0	0.5
7532	2820	0	0	0	0	0	0	0.5
7532	5576	0	0	0	0	0	0	0.5
7532	2561	0	0	0	0	0	0	0.5
7533	-1	0	0	0	0	0	0	0
7533	1220	0	0	0	0	0	0	0.5
7533	2882	0	0	0	0	0	0	0.5
7533	812	0	0	0	0	0	0	0.5
7533	2820	0	0	0	0	0	0	0.5
7533	5576	0	0	0	0	0	0	0.5
7533	2561	0	0	0	0	0	0	0.5
7533	1463	0	0	0	0	0	0	0.5
7534	-1	0	0	0	0	0	0	0
7534	1220	0	0	0	0	0	0	0.5
7534	79	0	0	0	0	0	0	0.5
7534	812	0	0	0	0	0	0	0.5
7534	2820	0	0	0	0	0	0	0.5
7534	5576	0	0	0	0	0	0	0.5
7534	2561	0	0	0	0	0	0	0.5
7534	1463	0	0	0	0	0	0	0.5
7535	-1	0	0	0	0	0	0	0
7535	1220	0	0	0	0	0	0	0.5
7535	79	0	0	0	0	0	0	0.5
7535	812	0	0	0	0	0	0	0.5
7535	2820	0	0	0	0	0	0	0.5
7535	3071	0	0	0	0	0	0	0.5
7535	2561	0	0	0	0	0	0	0.5
7535	1463	0	0	0	0	0	0	0.5
7536	-1	0	0	0	0	0	0	0
7536	1220	0	0	0	0	0	0	0.5
7536	79	0	0	0	0	0	0	0.5
7536	812	0	0	0	0	0	0	0.5
7536	2820	0	0	0	0	0	0	0.5
7536	1520	0	0	0	0	0	0	0.5
7536	2561	0	0	0	0	0	0	0.5
7536	1463	0	0	0	0	0	0	0.5
7537	-1	0	0	0	0	0	0	0
7537	1463	0	0	0	0	0	0	0.5
7537	79	0	0	0	0	0	0	0.5
7537	812	0	0	0	0	0	0	0.5
7537	2820	0	0	0	0	0	0	0.5
7537	1520	0	0	0	0	0	0	0.5
7537	2561	0	0	0	0	0	0	0.5
7538	-1	0	0	0	0	0	0	0
7538	1463	0	0	0	0	0	0	0.5
7538	79	0	0	0	0	0	0	0.5
7538	812	0	0	0	0	0	0	0.5
7538	2820	0	0	0	0	0	0	0.5
7538	4524	0	0	0	0	0	0	0.5
7538	2561	0	0	0	0	0	0	0.5
7539	-1	0	0	0	0	0	0	0
7539	1463	0	0	0	0	0	0	0.5
7539	79	0	0	0	0	0	0	0.5
7539	5917	0	0	0	0	0	0	0.5
7539	2820	0	0	0	0	0	0	0.5
7539	4524	0	0	0	0	0	0	0.5
7539	2561	0	0	0	0	0	0	0.5
7540	-1	0	0	0	0	0	0	0
7540	1463	0	0	0	0	0	0	0.5
7540	79	0	0	0	0	0	0	0.5
7540	5917	0	0	0	0	0	0	0.5
7540	2820	0	0	0	0	0	0	0.5
7540	4524	0	0	0	0	0	0	0.5
7540	2561	0	0	0	0	0	0	0.5
7540	2138	0	0	0	0	0	0	0.5
7541	-1	0	0	0	0	0	0	0
7541	1463	0	0	0	0	0	0	0.5
7541	79	0	0	0	0	0	0	0.5
7541	5917	0	0	0	0	0	0	0.5
7541	2820	0	0	0	0	0	0	0.5
7541	4524	0	0	0	0	0	0	0.5
7541	2561	0	0	0	0	0	0	0.5
7541	2138	0	0	0	0	0	0	0.5
7541	4452	0	0	0	0	0	0	0.5
7542	-1	0	0	0	0	0	0	0
7542	1463	0	0	0	0	0	0	0.5
7542	79	0	0	0	0	0	0	0.5
7542	5917	0	0	0	0	0	0	0.5
7542	2820	0	0	0	0	0	0	0.5
7542	4524	0	0	0	0	0	0	0.5
7542	2561	0	0	0	0	0	0	0.5
7542	2138	0	0	0	0	0	0	0.5
7542	4452	0	0	0	0	0	0	0.5
7542	6024	0	0	0	0	0	0	0.5
7543	-1	0	0	0	0	0	0	0
7543	1463	0	0	0	0	0	0	0.5
7543	79	0	0	0	0	0	0	0.5
7543	5917	0	0	0	0	0	0	0.5
7543	2820	0	0	0	0	0	0	0.5
7543	4524	0	0	0	0	0	0	0.5
7543	2561	0	0	0	0	0	0	0.5
7543	2138	0	0	0	0	0	0	0.5
7543	4452	0	0	0	0	0	0	0.5
7543	6024	0	0	0	0	0	0	0.5
7543	7164	0	0	0	0	0	0	0.5
7544	-1	0	0	0	0	0	0	0
7544	1463	0	0	0	0	0	0	0.5
7544	79	0	0	0	0	0	0	0.5
7544	5917	0	0	0	0	0	0	0.5
7544	2820	0	0	0	0	0	0	0.5
7544	4524	0	0	0	0	0	0	0.5
7544	2561	0	0	0	0	0	0	0.5
7544	2138	0	0	0	0	0	0	0.5
7544	4452	0	0	0	0	0	0	0.5
7544	6024	0	0	0	0	0	0	0.5
7544	7164	0	0	0	0	0	0	0.5
7544	3011	0	0	0	0	0	0	0.5
7545	-1	0	0	0	0	0	0	0
7545	1463	0	0	0	0	0	0	0.5
7545	79	0	0	0	0	0	0	0.5
7545	5917	0	0	0	0	0	0	0.5
7545	2820	0	0	0	0	0	0	0.5
7545	4524	0	0	0	0	0	0	0.5
7545	2561	0	0	0	0	0	0	0.5
7545	2138	0	0	0	0	0	0	0.5
7545	4452	0	0	0	0	0	0	0.5
7545	6024	0	0	0	0	0	0	0.5
7545	7164	0	0	0	0	0	0	0.5
7545	3011	0	0	0	0	0	0	0.5
7545	6069	0	0	0	0	0	0	0.5
7546	-1	0	0	0	0	0	0	0
7546	1463	0	0	0	0	0	0	0.5
7546	79	0	0	0	0	0	0	0.5
7546	5917	0	0	0	0	0	0	0.5
7546	2820	0	0	0	0	0	0	0.5
7546	4524	0	0	0	0	0	0	0.5
7546	2561	0	0	0	0	0	0	0.5
7546	2138	0	0	0	0	0	0	0.5
7546	4452	0	0	0	0	0	0	0.5
7546	6024	0	0	0	0	0	0	0.5
7546	7164	0	0	0	0	0	0	0.5
7546	3011	0	0	0	0	0	0	0.5
7546	6069	0	0	0	0	0	0	0.5
7546	721	0	0	0	0	0	0	0.5
7547	-1	0	0	0	0	0	0	0
7547	1463	0	0	0	0	0	0	0.5
7547	721	0	0	0	0	0	0	0.5
7547	5917	0	0	0	0	0	0	0.5
7547	2820	0	0	0	0	0	0	0.5
7547	4524	0	0	0	0	0	0	0.5
7547	2561	0	0	0	0	0	0	0.5
7547	2138	0	0	0	0	0	0	0.5
7547	4452	0	0	0	0	0	0	0.5
7547	6024	0	0	0	0	0	0	0.5
7547	7164	0	0	0	0	0	0	0.5
7547	3011	0	0	0	0	0	0	0.5
7547	6069	0	0	0	0	0	0	0.5
7548	-1	0	0	0	0	0	0	0
7548	1463	0	0	0	0	0	0	0.5
7548	721	0	0	0	0	0	0	0.5
7548	5917	0	0	0	0	0	0	0.5
7548	2820	0	0	0	0	0	0	0.5
7548	4524	0	0	0	0	0	0	0.5
7548	2561	0	0	0	0	0	0	0.5
7548	2138	0	0	0	0	0	0	0.5
7548	4452	0	0	0	0	0	0	0.5
7548	6024	0	0	0	0	0	0	0.5
7548	7164	0	0	0	0	0	0	0.5
7548	3011	0	0	0	0	0	0	0.5
7548	6442	0	0	0	0	0	0	0.5
7549	-1	0	0	0	0	0	0	0
7549	6442	0	0	0	0	0	0	0.5
7549	721	0	0	0	0	0	0	0.5
7549	5917	0	0	0	0	0	0	0.5
7549	2820	0	0	0	0	0	0	0.5
7549	4524	0	0	0	0	0	0	0.5
7549	2561	0	0	0	0	0	0	0.5
7549	2138	0	0	0	0	0	0	0.5
7549	4452	0	0	0	0	0	0	0.5
7549	6024	0	0	0	0	0	0	0.5
7549	7164	0	0	0	0	0	0	0.5
7549	3011	0	0	0	0	0	0	0.5
7550	-1	0	0	0	0	0	0	0
7550	6442	0	0	0	0	0	0	0.5
7550	721	0	0	0	0	0	0	0.5
7550	5917	0	0	0	0	0	0	0.5
7550	2820	0	0	0	0	0	0	0.5
7550	4524	0	0	0	0	0	0	0.5
7550	2561	0	0	0	0	0	0	0.5
7550	2138	0	0	0	0	0	0	0.5
7550	4452	0	0	0	0	0	0	0.5
7550	6024	0	0	0	0	0	0	0.5
7550	7164	0	0	0	0	0	0	0.5
7550	3011	0	0	0	0	0	0	0.5
7551	-1	0	0	0	0	0	0	0
7551	6442	0	0	0	0	0	0	0.5
7551	721	0	0	0	0	0	0	0.5
7551	5917	0	0	0	0	0	0	0.5
7551	2820	0	0	0	0	0	0	0.5
7551	1265	0	0	0	0	0	0	0.5
7551	2561	0	0	0	0	0	0	0.5
7551	2138	0	0	0	0	0	0	0.5
7551	4452	0	0	0	0	0	0	0.5
7551	6024	0	0	0	0	0	0	0.5
7551	7164	0	0	0	0	0	0	0.5
7551	3011	0	0	0	0	0	0	0.5
7552	-1	0	0	0	0	0	0	0
7552	6442	0	0	0	0	0	0	0.5
7552	721	0	0	0	0	0	0	0.5
7552	5917	0	0	0	0	0	0	0.5
7552	2820	0	0	0	0	0	0	0.5
7552	1265	0	0	0	0	0	0	0.5
7552	2561	0	0	0	0	0	0	0.5
7552	2138	0	0	0	0	0	0	0.5
7552	6789	0	0	0	0	0	0	0.5
7552	6024	0	0	0	0	0	0	0.5
7552	7164	0	0	0	0	0	0	0.5
7552	3011	0	0	0	0	0	0	0.5
7553	-1	0	0	0	0	0	0	0
7553	6442	0	0	0	0	0	0	0.5
7553	721	0	0	0	0	0	0	0.5
7553	5917	0	0	0	0	0	0	0.5
7553	2820	0	0	0	0	0	0	0.5
7553	1265	0	0	0	0	0	0	0.5
7553	2561	0	0	0	0	0	0	0.5
7553	2138	0	0	0	0	0	0	0.5
7553	2986	0	0	0	0	0	0	0.5
7553	6024	0	0	0	0	0	0	0.5
7553	7164	0	0	0	0	0	0	0.5
7553	3011	0	0	0	0	0	0	0.5
7554	-1	0	0	0	0	0	0	0
7554	6442	0	0	0	0	0	0	0.5
7554	721	0	0	0	0	0	0	0.5
7554	5917	0	0	0	0	0	0	0.5
7554	2820	0	0	0	0	0	0	0.5
7554	3784	0	0	0	0	0	0	0.5
7554	2561	0	0	0	0	0	0	0.5
7554	2138	0	0	0	0	0	0	0.5
7554	2986	0	0	0	0	0	0	0.5
7554	6024	0	0	0	0	0	0	0.5
7554	7164	0	0	0	0	0	0	0.5
7554	3011	0	0	0	0	0	0	0.5
7555	-1	0	0	0	0	0	0	0
7555	6442	0	0	0	0	0	0	0.5
7555	1815	0	0	0	0	0	0	0.5
7555	5917	0	0	0	0	0	0	0.5
7555	2820	0	0	0	0	0	0	0.5
7555	3784	0	0	0	0	0	0	0.5
7555	2561	0	0	0	0	0	0	0.5
7555	2138	0	0	0	0	0	0	0.5
7555	2986	0	0	0	0	0	0	0.5
7555	6024	0	0	0	0	0	0	0.5
7555	7164	0	0	0	0	0	0	0.5
7555	3011	0	0	0	0	0	0	0.5
7556	-1	0	0	0	0	0	0	0
7556	6442	0	0	0	0	0	0	0.5
7556	1815	0	0	0	0	0	0	0.5
7556	5917	0	0	0	0	0	0	0.5
7556	320	0	0	0	0	0	0	0.5
7556	3784	0	0	0	0	0	0	0.5
7556	2561	0	0	0	0	0	0	0.5
7556	2138	0	0	0	0	0	0	0.5
7556	2986	0	0	0	0	0	0	0.5
7556	6024	0	0	0	0	0	0	0.5
7556	7164	0	0	0	0	0	0	0.5
7556	3011	0	0	0	0	0	0	0.5
7557	-1	0	0	0	0	0	0	0
7557	6442	0	0	0	0	0	0	0.5
7557	1815	0	0	0	0	0	0	0.5
7557	5917	0	0	0	0	0	0	0.5
7557	320	0	0	0	0	0	0	0.5
7557	3784	0	0	0	0	0	0	0.5
7557	2561	0	0	0	0	0	0	0.5
7557	2138	0	0	0	0	0	0	0.5
7557	2986	0	0	0	0	0	0	0.5
7557	6024	0	0	0	0	0	0	0.5
7557	7164	0	0	0	0	0	0	0.5
7557	3011	0	0	0	0	0	0	0.5
7557	4795	0	0	0	0	0	0	0.5
7558	-1	0	0	0	0	0	0	0
7558	6442	0	0	0	0	0	0	0.5
7558	1815	0	0	0	0	0	0	0.5
7558	5917	0	0	0	0	0	0	0.5
7558	320	0	0	0	0	0	0	0.5
7558	3784	0	0	0	0	0	0	0.5
7558	2561	0	0	0	0	0	0	0.5
7558	2138	0	0	0	0	0	0	0.5
7558	2986	0	0	0	0	0	0	0.5
7558	6024	0	0	0	0	0	0	0.5
7558	7164	0	0	0	0	0	0	0.5
7558	3011	0	0	0	0	0	0	0.5
7558	4795	0	0	0	0	0	0	0.5
7559	-1	0	0	0	0	0	0	0
7559	6442	0	0	0	0	0	0	0.5
7559	1815	0	0	0	0	0	0	0.5
7559	5917	0	0	0	0	0	0	0.5
7559	320	0	0	0	0	0	0	0.5
7559	3784	0	0	0	0	0	0	0.5
7559	2561	0	0	0	0	0	0	0.5
7559	2138	0	0	0	0	0	0	0.5
7559	5877	0	0	0	0	0	0	0.5
7559	6024	0	0	0	0	0	0	0.5
7559	7164	0	0	0	0	0	0	0.5
7559	3011	0	0	0	0	0	0	0.5
7559	4795	0	0	0	0	0	0	0.5
7560	-1	0	0	0	0	0	0	0
7560	6442	0	0	0	0	0	0	0.5
7560	1815	0	0	0	0	0	0	0.5
7560	5917	0	0	0	0	0	0	0.5
7560	320	0	0	0	0	0	0	0.5
7560	5030	0	0	0	0	0	0	0.5
7560	2561	0	0	0	0	0	0	0.5
7560	2138	0	0	0	0	0	0	0.5
7560	5877	0	0	0	0	0	0	0.5
7560	6024	0	0	0	0	0	0	0.5
7560	7164	0	0	0	0	0	0	0.5
7560	3011	0	0	0	0	0	0	0.5
7560	4795	0	0	0	0	0	0	0.5
7561	-1	0	0	0	0	0	0	0
7561	4795	0	0	0	0	0	0	0.5
7561	1815	0	0	0	0	0	0	0.5
7561	5917	0	0	0	0	0	0	0.5
7561	320	0	0	0	0	0	0	0.5
7561	5030	0	0	0	0	0	0	0.5
7561	2561	0	0	0	0	0	0	0.5
7561	2138	0	0	0	0	0	0	0.5
7561	5877	0	0	0	0	0	0	0.5
7561	6024	0	0	0	0	0	0	0.5
7561	7164	0	0	0	0	0	0	0.5
7561	3011	0	0	0	0	0	0	0.5
7562	-1	0	0	0	0	0	0	0
7562	4795	0	0	0	0	0	0	0.5
7562	1815	0	0	0	0	0	0	0.5
7562	2279	0	0	0	0	0	0	0.5
7562	320	0	0	0	0	0	0	0.5
7562	5030	0	0	0	0	0	0	0.5
7562	2561	0	0	0	0	0	0	0.5
7562	2138	0	0	0	0	0	0	0.5
7562	5877	0	0	0	0	0	0	0.5
7562	6024	0	0	0	0	0	0	0.5
7562	7164	0	0	0	0	0	0	0.5
7562	3011	0	0	0	0	0	0	0.5
7563	-1	0	0	0	0	0	0	0
7563	4795	0	0	0	0	0	0	0.5
7563	1815	0	0	0	0	0	0	0.5
7563	2279	0	0	0	0	0	0	0.5
7563	2352	0	0	0	0	0	0	0.5
7563	5030	0	0	0	0	0	0	0.5
7563	2561	0	0	0	0	0	0	0.5
7563	2138	0	0	0	0	0	0	0.5
7563	5877	0	0	0	0	0	0	0.5
7563	6024	0	0	0	0	0	0	0.5
7563	7164	0	0	0	0	0	0	0.5
7563	3011	0	0	0	0	0	0	0.5
7564	-1	0	0	0	0	0	0	0
7564	4795	0	0	0	0	0	0	0.5
7564	1815	0	0	0	0	0	0	0.5
7564	2279	0	0	0	0	0	0	0.5
7564	2352	0	0	0	0	0	0	0.5
7564	5030	0	0	0	0	0	0	0.5
7564	2561	0	0	0	0	0	0	0.5
7564	3289	0	0	0	0	0	0	0.5
7564	5877	0	0	0	0	0	0	0.5
7564	6024	0	0	0	0	0	0	0.5
7564	7164	0	0	0	0	0	0	0.5
7564	3011	0	0	0	0	0	0	0.5
7565	-1	0	0	0	0	0	0	0
7565	4795	0	0	0	0	0	0	0.5
7565	1815	0	0	0	0	0	0	0.5
7565	2279	0	0	0	0	0	0	0.5
7565	2352	0	0	0	0	0	0	0.5
7565	3011	0	0	0	0	0	0	0.5
7565	2561	0	0	0	0	0	0	0.5
7565	3289	0	0	0	0	0	0	0.5
7565	5877	0	0	0	0	0	0	0.5
7565	6024	0	0	0	0	0	0	0.5
7565	7164	0	0	0	0	0	0	0.5
7566	-1	0	0	0	0	0	0	0
7566	4795	0	0	0	0	0	0	0.5
7566	1815	0	0	0	0	0	0	0.5
7566	2279	0	0	0	0	0	0	0.5
7566	2352	0	0	0	0	0	0	0.5
7566	3011	0	0	0	0	0	0	0.5
7566	2561	0	0	0	0	0	0	0.5
7566	3289	0	0	0	0	0	0	0.5
7566	5877	0	0	0	0	0	0	0.5
7566	6024	0	0	0	0	0	0	0.5
7566	7164	0	0	0	0	0	0	0.5
7566	6979	0	0	0	0	0	0	0.5
7567	-1	0	0	0	0	0	0	0
7567	4795	0	0	0	0	0	0	0.5
7567	1815	0	0	0	0	0	0	0.5
7567	2279	0	0	0	0	0	0	0.5
7567	6979	0	0	0	0	0	0	0.5
7567	3011	0	0	0	0	0	0	0.5
7567	2561	0	0	0	0	0	0	0.5
7567	3289	0	0	0	0	0	0	0.5
7567	5877	0	0	0	0	0	0	0.5
7567	6024	0	0	0	0	0	0	0.5
7567	7164	0	0	0	0	0	0	0.5
7568	-1	0	0	0	0	0	0	0
7568	4795	0	0	0	0	0	0	0.5
7568	1815	0	0	0	0	0	0	0.5
7568	2279	0	0	0	0	0	0	0.5
7568	6979	0	0	0	0	0	0	0.5
7568	3011	0	0	0	0	0	0	0.5
7568	2561	0	0	0	0	0	0	0.5
7568	3289	0	0	0	0	0	0	0.5
7568	7164	0	0	0	0	0	0	0.5
7568	6024	0	0	0	0	0	0	0.5
7569	-1	0	0	0	0	0	0	0
7569	4795	0	0	0	0	0	0	0.5
7569	1815	0	0	0	0	0	0	0.5
7569	2279	0	0	0	0	0	0	0.5
7569	6979	0	0	0	0	0	0	0.5
7569	3011	0	0	0	0	0	0	0.5
7569	2561	0	0	0	0	0	0	0.5
7569	3289	0	0	0	0	0	0	0.5
7569	7164	0	0	0	0	0	0	0.5
