MODEL	VAR_ID	POST_BETA	POST_SE	MAINEFFS
9682	2463	0	0	1935
9682	2471	0	0	2763
9682	2547	0	0	3962
9682	2718	0	0	3982
9682	4747	0	0	4103
9682	1182	0	0	4399
9682	688	0	0	5989
9683	0	0	0	-1
9683	1473	0	0	70
9683	2463	0	0	1935
9683	2471	0	0	2763
9683	2547	0	0	3962
9683	2718	0	0	3982
9683	4747	0	0	4103
9683	1182	0	0	4399
9683	688	0	0	5989
9684	0	0	0	-1
9684	1473	0	0	70
9684	2463	0	0	1935
9684	2471	0	0	2763
9684	2718	0	0	3982
9684	4747	0	0	4103
9684	1182	0	0	4399
9684	3859	0	0	5308
9684	688	0	0	5989
9685	0	0	0	-1
9685	1473	0	0	70
9685	2463	0	0	1935
9685	2718	0	0	3982
9685	4747	0	0	4103
9685	1182	0	0	4399
9685	3859	0	0	5308
9685	688	0	0	5989
9686	0	0	0	-1
9686	1473	0	0	70
9686	2718	0	0	3982
9686	4747	0	0	4103
9686	1182	0	0	4399
9686	3859	0	0	5308
9686	2848	0	0	5689
9686	688	0	0	5989
9687	0	0	0	-1
9687	1473	0	0	70
9687	2718	0	0	3982
9687	4747	0	0	4103
9687	3859	0	0	5308
9687	4663	0	0	5458
9687	2848	0	0	5689
9687	688	0	0	5989
9688	0	0	0	-1
9688	1473	0	0	70
9688	4748	0	0	3394
9688	2718	0	0	3982
9688	4747	0	0	4103
9688	3859	0	0	5308
9688	2848	0	0	5689
9688	688	0	0	5989
9689	0	0	0	-1
9689	1473	0	0	70
9689	4748	0	0	3394
9689	2718	0	0	3982
9689	4747	0	0	4103
9689	3859	0	0	5308
9689	2848	0	0	5689
9689	688	0	0	5989
9690	0	0	0	-1
9690	1473	0	0	70
9690	2515	0	0	2139
9690	4748	0	0	3394
9690	2718	0	0	3982
9690	4747	0	0	4103
9690	3859	0	0	5308
9690	2848	0	0	5689
9691	0	0	0	-1
9691	1473	0	0	70
9691	2515	0	0	2139
9691	4748	0	0	3394
9691	2718	0	0	3982
9691	4747	0	0	4103
9691	3859	0	0	5308
9691	2848	0	0	5689
9691	4749	0	0	5763
9692	0	0	0	-1
9692	1473	0	0	70
9692	2383	0	0	263
9692	2515	0	0	2139
9692	4748	0	0	3394
9692	2718	0	0	3982
9692	4747	0	0	4103
9692	3859	0	0	5308
9692	2848	0	0	5689
9692	4749	0	0	5763
9693	0	0	0	-1
9693	1473	0	0	70
9693	2383	0	0	263
9693	2515	0	0	2139
9693	2718	0	0	3982
9693	4747	0	0	4103
9693	3859	0	0	5308
9693	2848	0	0	5689
9693	4749	0	0	5763
9693	4750	0	0	6892
9694	0	0	0	-1
9694	1473	0	0	70
9694	2383	0	0	263
9694	2515	0	0	2139
9694	2718	0	0	3982
9694	4747	0	0	4103
9694	3859	0	0	5308
9694	2829	0	0	5444
9694	4749	0	0	5763
9694	4750	0	0	6892
9695	0	0	0	-1
9695	1473	0	0	70
9695	2383	0	0	263
9695	2515	0	0	2139
9695	2718	0	0	3982
9695	4747	0	0	4103
9695	2829	0	0	5444
9695	4749	0	0	5763
9695	4751	0	0	5868
9695	4750	0	0	6892
9696	0	0	0	-1
9696	1473	0	0	70
9696	2383	0	0	263
9696	2515	0	0	2139
9696	4747	0	0	4103
9696	2829	0	0	5444
9696	4749	0	0	5763
9696	4751	0	0	5868
9696	4750	0	0	6892
9697	0	0	0	-1
9697	1473	0	0	70
9697	2383	0	0	263
9697	2515	0	0	2139
9697	4752	0	0	3021
9697	4747	0	0	4103
9697	2829	0	0	5444
9697	4749	0	0	5763
9697	4751	0	0	5868
9698	0	0	0	-1
9698	1473	0	0	70
9698	2383	0	0	263
9698	2515	0	0	2139
9698	4752	0	0	3021
9698	4747	0	0	4103
9698	2829	0	0	5444
9698	4751	0	0	5868
9698	508	0	0	5870
9699	0	0	0	-1
9699	1473	0	0	70
9699	2383	0	0	263
9699	2515	0	0	2139
9699	4752	0	0	3021
9699	4747	0	0	4103
9699	4753	0	0	4807
9699	2829	0	0	5444
9699	508	0	0	5870
9700	0	0	0	-1
9700	1473	0	0	70
9700	2383	0	0	263
9700	4754	0	0	669
9700	2515	0	0	2139
9700	4752	0	0	3021
9700	4747	0	0	4103
9700	4753	0	0	4807
9700	2829	0	0	5444
9701	0	0	0	-1
9701	1473	0	0	70
9701	2383	0	0	263
9701	4754	0	0	669
9701	2515	0	0	2139
9701	4752	0	0	3021
9701	4747	0	0	4103
9701	2829	0	0	5444
9701	1334	0	0	7092
9702	0	0	0	-1
9702	1473	0	0	70
9702	2383	0	0	263
9702	4754	0	0	669
9702	3915	0	0	1035
9702	2515	0	0	2139
9702	4752	0	0	3021
9702	4747	0	0	4103
9702	2829	0	0	5444
9702	1334	0	0	7092
9703	0	0	0	-1
9703	1473	0	0	70
9703	2383	0	0	263
9703	3915	0	0	1035
9703	2515	0	0	2139
9703	4752	0	0	3021
9703	4747	0	0	4103
9703	2007	0	0	4389
9703	2829	0	0	5444
9703	1334	0	0	7092
9704	0	0	0	-1
9704	1473	0	0	70
9704	2383	0	0	263
9704	3915	0	0	1035
9704	2515	0	0	2139
9704	4752	0	0	3021
9704	1634	0	0	3268
9704	4747	0	0	4103
9704	2007	0	0	4389
9704	2829	0	0	5444
9704	1334	0	0	7092
9705	0	0	0	-1
9705	2383	0	0	263
9705	1968	0	0	778
9705	3915	0	0	1035
9705	2515	0	0	2139
9705	4752	0	0	3021
9705	1634	0	0	3268
9705	4747	0	0	4103
9705	2007	0	0	4389
9705	2829	0	0	5444
9705	1334	0	0	7092
9706	0	0	0	-1
9706	2383	0	0	263
9706	1968	0	0	778
9706	3915	0	0	1035
9706	2515	0	0	2139
9706	4752	0	0	3021
9706	1634	0	0	3268
9706	4747	0	0	4103
9706	2007	0	0	4389
9706	2829	0	0	5444
9706	2344	0	0	6921
9706	1334	0	0	7092
9707	0	0	0	-1
9707	2383	0	0	263
9707	1968	0	0	778
9707	3915	0	0	1035
9707	2461	0	0	1837
9707	2515	0	0	2139
9707	4752	0	0	3021
9707	1634	0	0	3268
9707	4747	0	0	4103
9707	2007	0	0	4389
9707	2829	0	0	5444
9707	1334	0	0	7092
9708	0	0	0	-1
9708	2383	0	0	263
9708	1968	0	0	778
9708	3915	0	0	1035
9708	2515	0	0	2139
9708	4752	0	0	3021
9708	1634	0	0	3268
9708	4747	0	0	4103
9708	2007	0	0	4389
9708	2829	0	0	5444
9708	1334	0	0	7092
9709	0	0	0	-1
9709	2383	0	0	263
9709	1968	0	0	778
9709	3915	0	0	1035
9709	2515	0	0	2139
9709	4752	0	0	3021
9709	4170	0	0	3639
9709	4747	0	0	4103
9709	2007	0	0	4389
9709	2829	0	0	5444
9709	1334	0	0	7092
9710	0	0	0	-1
9710	2383	0	0	263
9710	1968	0	0	778
9710	3915	0	0	1035
9710	2515	0	0	2139
9710	3654	0	0	2415
9710	4752	0	0	3021
9710	4170	0	0	3639
9710	4747	0	0	4103
9710	2007	0	0	4389
9710	1334	0	0	7092
9711	0	0	0	-1
9711	2383	0	0	263
9711	1968	0	0	778
9711	3915	0	0	1035
9711	2515	0	0	2139
9711	4752	0	0	3021
9711	4170	0	0	3639
9711	4747	0	0	4103
9711	2007	0	0	4389
9711	1400	0	0	4713
9711	1334	0	0	7092
9712	0	0	0	-1
9712	2383	0	0	263
9712	1968	0	0	778
9712	3915	0	0	1035
9712	4752	0	0	3021
9712	4170	0	0	3639
9712	4747	0	0	4103
9712	2007	0	0	4389
9712	1400	0	0	4713
9712	1334	0	0	7092
9713	0	0	0	-1
9713	2383	0	0	263
9713	3915	0	0	1035
9713	4752	0	0	3021
9713	4170	0	0	3639
9713	4747	0	0	4103
9713	2007	0	0	4389
9713	1400	0	0	4713
9713	1928	0	0	5516
9713	1334	0	0	7092
9714	0	0	0	-1
9714	2383	0	0	263
9714	4755	0	0	619
9714	3915	0	0	1035
9714	4752	0	0	3021
9714	4747	0	0	4103
9714	2007	0	0	4389
9714	1400	0	0	4713
9714	1928	0	0	5516
9714	1334	0	0	7092
9715	0	0	0	-1
9715	2383	0	0	263
9715	4755	0	0	619
9715	3915	0	0	1035
9715	4752	0	0	3021
9715	2007	0	0	4389
9715	1400	0	0	4713
9715	1928	0	0	5516
9715	4756	0	0	6867
9715	1334	0	0	7092
9716	0	0	0	-1
9716	2383	0	0	263
9716	4755	0	0	619
9716	4752	0	0	3021
9716	2007	0	0	4389
9716	1400	0	0	4713
9716	1928	0	0	5516
9716	628	0	0	6844
9716	4756	0	0	6867
9716	1334	0	0	7092
9717	0	0	0	-1
9717	2383	0	0	263
9717	4755	0	0	619
9717	4752	0	0	3021
9717	2007	0	0	4389
9717	1400	0	0	4713
9717	1928	0	0	5516
9717	628	0	0	6844
9717	1334	0	0	7092
9718	0	0	0	-1
9718	2383	0	0	263
9718	4755	0	0	619
9718	4757	0	0	2685
9718	4752	0	0	3021
9718	2007	0	0	4389
9718	1400	0	0	4713
9718	1928	0	0	5516
9718	628	0	0	6844
9718	1334	0	0	7092
9718	4758	0	0	2685 5516
9719	0	0	0	-1
9719	2383	0	0	263
9719	4757	0	0	2685
9719	4752	0	0	3021
9719	2007	0	0	4389
9719	1400	0	0	4713
9719	1928	0	0	5516
9719	628	0	0	6844
9719	1334	0	0	7092
9719	4758	0	0	2685 5516
9720	0	0	0	-1
9720	2383	0	0	263
9720	4757	0	0	2685
9720	4752	0	0	3021
9720	2007	0	0	4389
9720	1400	0	0	4713
9720	1928	0	0	5516
9720	628	0	0	6844
9720	1334	0	0	7092
9720	4759	0	0	7303
9720	4758	0	0	2685 5516
9721	0	0	0	-1
9721	2383	0	0	263
9721	1180	0	0	1585
9721	4757	0	0	2685
9721	4752	0	0	3021
9721	1400	0	0	4713
9721	1928	0	0	5516
9721	628	0	0	6844
9721	1334	0	0	7092
9721	4759	0	0	7303
9721	4758	0	0	2685 5516
9722	0	0	0	-1
9722	2383	0	0	263
9722	1180	0	0	1585
9722	4757	0	0	2685
9722	4752	0	0	3021
9722	1400	0	0	4713
9722	3577	0	0	5339
9722	1928	0	0	5516
9722	628	0	0	6844
9722	1334	0	0	7092
9722	4758	0	0	2685 5516
9723	0	0	0	-1
9723	2383	0	0	263
9723	1180	0	0	1585
9723	515	0	0	1797
9723	4757	0	0	2685
9723	4752	0	0	3021
9723	1400	0	0	4713
9723	3577	0	0	5339
9723	1928	0	0	5516
9723	628	0	0	6844
9723	1334	0	0	7092
9723	4758	0	0	2685 5516
9724	0	0	0	-1
9724	2383	0	0	263
9724	215	0	0	1562
9724	1180	0	0	1585
9724	515	0	0	1797
9724	4757	0	0	2685
9724	4752	0	0	3021
9724	1400	0	0	4713
9724	3577	0	0	5339
9724	1928	0	0	5516
9724	628	0	0	6844
9724	1334	0	0	7092
9725	0	0	0	-1
9725	2383	0	0	263
9725	215	0	0	1562
9725	1180	0	0	1585
9725	515	0	0	1797
9725	4757	0	0	2685
9725	4752	0	0	3021
9725	1400	0	0	4713
9725	3577	0	0	5339
9725	4760	0	0	6689
9725	628	0	0	6844
9725	1334	0	0	7092
9726	0	0	0	-1
9726	2383	0	0	263
9726	215	0	0	1562
9726	1180	0	0	1585
9726	515	0	0	1797
9726	4757	0	0	2685
9726	4752	0	0	3021
9726	4761	0	0	3699
9726	1400	0	0	4713
9726	3577	0	0	5339
9726	4760	0	0	6689
9726	628	0	0	6844
9726	1334	0	0	7092
9727	0	0	0	-1
9727	2383	0	0	263
9727	1276	0	0	1525
9727	215	0	0	1562
9727	1180	0	0	1585
9727	515	0	0	1797
9727	4757	0	0	2685
9727	4752	0	0	3021
9727	4761	0	0	3699
9727	1400	0	0	4713
9727	3577	0	0	5339
9727	628	0	0	6844
9727	1334	0	0	7092
9728	0	0	0	-1
9728	2383	0	0	263
9728	1276	0	0	1525
9728	215	0	0	1562
9728	1180	0	0	1585
9728	515	0	0	1797
9728	4757	0	0	2685
9728	4752	0	0	3021
9728	4761	0	0	3699
9728	3897	0	0	4256
9728	1400	0	0	4713
9728	3577	0	0	5339
9728	1334	0	0	7092
9729	0	0	0	-1
9729	1276	0	0	1525
9729	215	0	0	1562
9729	1180	0	0	1585
9729	515	0	0	1797
9729	4757	0	0	2685
9729	4752	0	0	3021
9729	4761	0	0	3699
9729	3897	0	0	4256
9729	1400	0	0	4713
9729	3577	0	0	5339
9729	1334	0	0	7092
9730	0	0	0	-1
9730	1276	0	0	1525
9730	215	0	0	1562
9730	1180	0	0	1585
9730	515	0	0	1797
9730	4757	0	0	2685
9730	4752	0	0	3021
9730	4761	0	0	3699
9730	4762	0	0	3875
9730	3897	0	0	4256
9730	1400	0	0	4713
9730	1334	0	0	7092
9731	0	0	0	-1
9731	1276	0	0	1525
9731	215	0	0	1562
9731	515	0	0	1797
9731	4757	0	0	2685
9731	4752	0	0	3021
9731	4763	0	0	3549
9731	4761	0	0	3699
9731	4762	0	0	3875
9731	3897	0	0	4256
9731	1400	0	0	4713
9731	1334	0	0	7092
9732	0	0	0	-1
9732	1276	0	0	1525
9732	215	0	0	1562
9732	515	0	0	1797
9732	4752	0	0	3021
9732	4763	0	0	3549
9732	4761	0	0	3699
9732	4762	0	0	3875
9732	3897	0	0	4256
9732	1400	0	0	4713
9732	1334	0	0	7092
9733	0	0	0	-1
9733	2026	0	0	339
9733	215	0	0	1562
9733	515	0	0	1797
9733	4752	0	0	3021
9733	4763	0	0	3549
9733	4761	0	0	3699
9733	4762	0	0	3875
9733	3897	0	0	4256
9733	1400	0	0	4713
9733	1334	0	0	7092
9734	0	0	0	-1
9734	2026	0	0	339
9734	215	0	0	1562
9734	515	0	0	1797
9734	4752	0	0	3021
9734	4763	0	0	3549
9734	4761	0	0	3699
9734	4762	0	0	3875
9734	3897	0	0	4256
9734	1400	0	0	4713
9734	644	0	0	5219
9734	1334	0	0	7092
9735	0	0	0	-1
9735	2026	0	0	339
9735	215	0	0	1562
9735	515	0	0	1797
9735	4752	0	0	3021
9735	4763	0	0	3549
9735	4761	0	0	3699
9735	4762	0	0	3875
9735	3897	0	0	4256
9735	1400	0	0	4713
9735	1334	0	0	7092
9736	0	0	0	-1
9736	2026	0	0	339
9736	215	0	0	1562
9736	515	0	0	1797
9736	4752	0	0	3021
9736	4764	0	0	3155
9736	4763	0	0	3549
9736	4762	0	0	3875
9736	3897	0	0	4256
9736	1400	0	0	4713
9736	1334	0	0	7092
9737	0	0	0	-1
9737	215	0	0	1562
9737	515	0	0	1797
9737	1876	0	0	2112
9737	4752	0	0	3021
9737	4764	0	0	3155
9737	4763	0	0	3549
9737	4762	0	0	3875
9737	3897	0	0	4256
9737	1400	0	0	4713
9737	1334	0	0	7092
9738	0	0	0	-1
9738	215	0	0	1562
9738	515	0	0	1797
9738	1876	0	0	2112
9738	4764	0	0	3155
9738	4763	0	0	3549
9738	4762	0	0	3875
9738	3897	0	0	4256
9738	1400	0	0	4713
9738	4765	0	0	6863
9738	1334	0	0	7092
9739	0	0	0	-1
9739	215	0	0	1562
9739	515	0	0	1797
9739	1876	0	0	2112
9739	4764	0	0	3155
9739	4763	0	0	3549
9739	4762	0	0	3875
9739	1400	0	0	4713
9739	4766	0	0	6146
9739	4765	0	0	6863
9739	1334	0	0	7092
9740	0	0	0	-1
9740	215	0	0	1562
9740	515	0	0	1797
9740	1876	0	0	2112
9740	4764	0	0	3155
9740	4762	0	0	3875
9740	1400	0	0	4713
9740	4766	0	0	6146
9740	4765	0	0	6863
9740	1334	0	0	7092
9741	0	0	0	-1
9741	215	0	0	1562
9741	515	0	0	1797
9741	1876	0	0	2112
9741	4764	0	0	3155
9741	4762	0	0	3875
9741	1400	0	0	4713
9741	4766	0	0	6146
9741	4765	0	0	6863
9742	0	0	0	-1
9742	215	0	0	1562
9742	515	0	0	1797
9742	1876	0	0	2112
9742	4764	0	0	3155
9742	1400	0	0	4713
9742	4767	0	0	4956
9742	4766	0	0	6146
9742	4765	0	0	6863
9743	0	0	0	-1
9743	2415	0	0	761
9743	215	0	0	1562
9743	515	0	0	1797
9743	1876	0	0	2112
9743	4764	0	0	3155
9743	1400	0	0	4713
9743	4767	0	0	4956
9743	4766	0	0	6146
9743	4765	0	0	6863
9744	0	0	0	-1
9744	2415	0	0	761
9744	215	0	0	1562
9744	1449	0	0	1667
9744	515	0	0	1797
9744	1876	0	0	2112
9744	1400	0	0	4713
9744	4767	0	0	4956
9744	4766	0	0	6146
9744	4765	0	0	6863
9745	0	0	0	-1
9745	2415	0	0	761
9745	215	0	0	1562
9745	515	0	0	1797
9745	1876	0	0	2112
9745	1400	0	0	4713
9745	4767	0	0	4956
9745	4766	0	0	6146
9745	4765	0	0	6863
9746	0	0	0	-1
9746	2415	0	0	761
9746	215	0	0	1562
9746	515	0	0	1797
9746	1876	0	0	2112
9746	4767	0	0	4956
9746	4766	0	0	6146
9746	4765	0	0	6863
9747	0	0	0	-1
9747	2415	0	0	761
9747	215	0	0	1562
9747	515	0	0	1797
9747	1876	0	0	2112
9747	4768	0	0	4496
9747	4767	0	0	4956
9747	4766	0	0	6146
9748	0	0	0	-1
9748	2415	0	0	761
9748	215	0	0	1562
9748	515	0	0	1797
9748	1876	0	0	2112
9748	4767	0	0	4956
9748	4766	0	0	6146
9749	0	0	0	-1
9749	1344	0	0	511
9749	2415	0	0	761
9749	215	0	0	1562
9749	1876	0	0	2112
9749	4767	0	0	4956
9749	4766	0	0	6146
9750	0	0	0	-1
9750	1344	0	0	511
9750	2415	0	0	761
9750	215	0	0	1562
9750	1876	0	0	2112
9750	1057	0	0	3088
9750	4766	0	0	6146
9751	0	0	0	-1
9751	1344	0	0	511
9751	2415	0	0	761
9751	215	0	0	1562
9751	1876	0	0	2112
9751	1057	0	0	3088
9751	2334	0	0	3148
9751	4766	0	0	6146
9752	0	0	0	-1
9752	1344	0	0	511
9752	2415	0	0	761
9752	215	0	0	1562
9752	1876	0	0	2112
9752	1057	0	0	3088
9752	2334	0	0	3148
9752	4766	0	0	6146
9752	4769	0	0	6985
9753	0	0	0	-1
9753	1344	0	0	511
9753	2415	0	0	761
9753	1876	0	0	2112
9753	1057	0	0	3088
9753	2334	0	0	3148
9753	4000	0	0	4184
9753	4766	0	0	6146
9753	4769	0	0	6985
9754	0	0	0	-1
9754	1344	0	0	511
9754	2415	0	0	761
9754	2787	0	0	1721
9754	1876	0	0	2112
9754	1057	0	0	3088
9754	2334	0	0	3148
9754	4000	0	0	4184
9754	4766	0	0	6146
9754	4769	0	0	6985
9755	0	0	0	-1
9755	1344	0	0	511
9755	2415	0	0	761
9755	2787	0	0	1721
9755	1876	0	0	2112
9755	1057	0	0	3088
9755	2334	0	0	3148
9755	4000	0	0	4184
9755	4766	0	0	6146
9755	4769	0	0	6985
9756	0	0	0	-1
9756	1344	0	0	511
9756	1131	0	0	1038
9756	2787	0	0	1721
9756	1876	0	0	2112
9756	1057	0	0	3088
9756	2334	0	0	3148
9756	4000	0	0	4184
9756	4766	0	0	6146
9756	4769	0	0	6985
9757	0	0	0	-1
9757	1344	0	0	511
9757	2787	0	0	1721
9757	1876	0	0	2112
9757	1057	0	0	3088
9757	2334	0	0	3148
9757	4000	0	0	4184
9757	4766	0	0	6146
9757	4769	0	0	6985
9758	0	0	0	-1
9758	1344	0	0	511
9758	2787	0	0	1721
9758	1876	0	0	2112
9758	1057	0	0	3088
9758	2334	0	0	3148
9758	4000	0	0	4184
9758	4766	0	0	6146
9759	0	0	0	-1
9759	1344	0	0	511
9759	2787	0	0	1721
9759	1876	0	0	2112
9759	1057	0	0	3088
9759	4000	0	0	4184
9759	4766	0	0	6146
9759	3528	0	0	6986
9760	0	0	0	-1
9760	3707	0	0	480
9760	1344	0	0	511
9760	2787	0	0	1721
9760	1876	0	0	2112
9760	1057	0	0	3088
9760	4766	0	0	6146
9760	3528	0	0	6986
9761	0	0	0	-1
9761	2367	0	0	3
9761	3707	0	0	480
9761	1344	0	0	511
9761	2787	0	0	1721
9761	1876	0	0	2112
9761	1057	0	0	3088
9761	3528	0	0	6986
9762	0	0	0	-1
9762	2367	0	0	3
9762	3707	0	0	480
9762	1344	0	0	511
9762	4771	0	0	1418
9762	1876	0	0	2112
9762	1057	0	0	3088
9762	3528	0	0	6986
9763	0	0	0	-1
9763	2367	0	0	3
9763	3707	0	0	480
9763	1344	0	0	511
9763	4771	0	0	1418
9763	1876	0	0	2112
9763	1057	0	0	3088
9763	3550	0	0	5908
9763	3528	0	0	6986
9764	0	0	0	-1
9764	2367	0	0	3
9764	3707	0	0	480
9764	1344	0	0	511
9764	4771	0	0	1418
9764	1876	0	0	2112
9764	1057	0	0	3088
9764	3528	0	0	6986
9765	0	0	0	-1
9765	2367	0	0	3
9765	3707	0	0	480
9765	1344	0	0	511
9765	1876	0	0	2112
9765	1057	0	0	3088
9765	4772	0	0	5827
9765	3528	0	0	6986
9766	0	0	0	-1
9766	2367	0	0	3
9766	3707	0	0	480
9766	1344	0	0	511
9766	1876	0	0	2112
9766	1057	0	0	3088
9766	4772	0	0	5827
9766	4673	0	0	6213
9766	3528	0	0	6986
9767	0	0	0	-1
9767	2367	0	0	3
9767	3707	0	0	480
9767	1344	0	0	511
9767	1876	0	0	2112
9767	4772	0	0	5827
9767	4673	0	0	6213
9767	3528	0	0	6986
9768	0	0	0	-1
9768	2367	0	0	3
9768	3707	0	0	480
9768	1344	0	0	511
9768	1876	0	0	2112
9768	4125	0	0	4042
9768	4772	0	0	5827
9768	3528	0	0	6986
9769	0	0	0	-1
9769	2367	0	0	3
9769	3707	0	0	480
9769	1344	0	0	511
9769	1876	0	0	2112
9769	2925	0	0	3071
9769	4772	0	0	5827
9769	3528	0	0	6986
9770	0	0	0	-1
9770	2367	0	0	3
9770	3707	0	0	480
9770	1344	0	0	511
9770	2925	0	0	3071
9770	1756	0	0	3209
9770	4772	0	0	5827
9770	3528	0	0	6986
9771	0	0	0	-1
9771	2367	0	0	3
9771	3707	0	0	480
9771	2925	0	0	3071
9771	1756	0	0	3209
9771	4772	0	0	5827
9771	3528	0	0	6986
9772	0	0	0	-1
9772	2367	0	0	3
9772	2925	0	0	3071
9772	1756	0	0	3209
9772	4773	0	0	4135
9772	4772	0	0	5827
9772	3528	0	0	6986
9773	0	0	0	-1
9773	2367	0	0	3
9773	1756	0	0	3209
9773	4773	0	0	4135
9773	4772	0	0	5827
9773	3528	0	0	6986
9774	0	0	0	-1
9774	2367	0	0	3
9774	1756	0	0	3209
9774	4774	0	0	5703
9774	4772	0	0	5827
9774	3528	0	0	6986
9775	0	0	0	-1
9775	2367	0	0	3
9775	3314	0	0	2303
9775	1756	0	0	3209
9775	4774	0	0	5703
9775	4772	0	0	5827
9776	0	0	0	-1
9776	1804	0	0	436
9776	3314	0	0	2303
9776	1756	0	0	3209
9776	4774	0	0	5703
9776	4772	0	0	5827
9777	0	0	0	-1
9777	1804	0	0	436
9777	520	0	0	2612
9777	1756	0	0	3209
9777	4774	0	0	5703
9777	4772	0	0	5827
9778	0	0	0	-1
9778	1804	0	0	436
9778	520	0	0	2612
9778	1756	0	0	3209
9778	2678	0	0	4571
9778	4774	0	0	5703
9778	4772	0	0	5827
9779	0	0	0	-1
9779	1804	0	0	436
9779	520	0	0	2612
9779	4775	0	0	2781
9779	1756	0	0	3209
9779	2678	0	0	4571
9779	4774	0	0	5703
9779	4772	0	0	5827
9779	4776	0	0	2781 5827
9780	0	0	0	-1
9780	1804	0	0	436
9780	4777	0	0	1057
9780	520	0	0	2612
9780	4775	0	0	2781
9780	1756	0	0	3209
9780	2678	0	0	4571
9780	4774	0	0	5703
9780	4772	0	0	5827
9780	4776	0	0	2781 5827
9781	0	0	0	-1
9781	1804	0	0	436
9781	4777	0	0	1057
9781	520	0	0	2612
9781	4775	0	0	2781
9781	1756	0	0	3209
9781	495	0	0	4225
9781	2678	0	0	4571
9781	4774	0	0	5703
9781	4772	0	0	5827
9782	0	0	0	-1
9782	1804	0	0	436
9782	4777	0	0	1057
9782	520	0	0	2612
9782	1756	0	0	3209
9782	495	0	0	4225
9782	2678	0	0	4571
9782	4774	0	0	5703
9782	4772	0	0	5827
9783	0	0	0	-1
9783	1804	0	0	436
9783	4777	0	0	1057
9783	520	0	0	2612
9783	1756	0	0	3209
9783	495	0	0	4225
9783	2337	0	0	4982
9783	4774	0	0	5703
9783	4772	0	0	5827
9784	0	0	0	-1
9784	1804	0	0	436
9784	4777	0	0	1057
9784	1756	0	0	3209
9784	495	0	0	4225
9784	2337	0	0	4982
9784	4774	0	0	5703
9784	4778	0	0	5766
9784	4772	0	0	5827
9785	0	0	0	-1
9785	1804	0	0	436
9785	4777	0	0	1057
9785	1756	0	0	3209
9785	495	0	0	4225
9785	2337	0	0	4982
9785	4778	0	0	5766
9785	4772	0	0	5827
9785	4765	0	0	6863
9786	0	0	0	-1
9786	1804	0	0	436
9786	4777	0	0	1057
9786	4779	0	0	3062
9786	1756	0	0	3209
9786	495	0	0	4225
9786	2337	0	0	4982
9786	4778	0	0	5766
9786	4765	0	0	6863
9787	0	0	0	-1
9787	1804	0	0	436
9787	4777	0	0	1057
9787	582	0	0	2948
9787	1756	0	0	3209
9787	495	0	0	4225
9787	2337	0	0	4982
9787	4778	0	0	5766
9787	4765	0	0	6863
9788	0	0	0	-1
9788	1804	0	0	436
9788	4777	0	0	1057
9788	582	0	0	2948
9788	1756	0	0	3209
9788	495	0	0	4225
9788	2337	0	0	4982
9788	4778	0	0	5766
9788	4765	0	0	6863
9788	4780	0	0	7027
9789	0	0	0	-1
9789	1804	0	0	436
9789	4777	0	0	1057
9789	4424	0	0	2519
9789	582	0	0	2948
9789	1756	0	0	3209
9789	495	0	0	4225
9789	2337	0	0	4982
9789	4778	0	0	5766
9789	4765	0	0	6863
9790	0	0	0	-1
9790	1804	0	0	436
9790	4424	0	0	2519
9790	582	0	0	2948
9790	1756	0	0	3209
9790	495	0	0	4225
9790	2337	0	0	4982
9790	4778	0	0	5766
9790	4765	0	0	6863
9791	0	0	0	-1
9791	1804	0	0	436
9791	4424	0	0	2519
9791	582	0	0	2948
9791	1756	0	0	3209
9791	2337	0	0	4982
9791	4778	0	0	5766
9791	4765	0	0	6863
9792	0	0	0	-1
9792	1804	0	0	436
9792	4424	0	0	2519
9792	582	0	0	2948
9792	1756	0	0	3209
9792	2337	0	0	4982
9792	4778	0	0	5766
9792	4765	0	0	6863
9793	0	0	0	-1
9793	1804	0	0	436
9793	4424	0	0	2519
9793	582	0	0	2948
9793	1756	0	0	3209
9793	4778	0	0	5766
9793	4781	0	0	6845
9793	4765	0	0	6863
9794	0	0	0	-1
9794	4424	0	0	2519
9794	582	0	0	2948
9794	1756	0	0	3209
9794	4778	0	0	5766
9794	4781	0	0	6845
9794	4765	0	0	6863
9794	318	0	0	6937
9795	0	0	0	-1
9795	4424	0	0	2519
9795	582	0	0	2948
9795	1756	0	0	3209
9795	4778	0	0	5766
9795	4781	0	0	6845
9795	4765	0	0	6863
9795	318	0	0	6937
9796	0	0	0	-1
9796	4424	0	0	2519
9796	723	0	0	2706
9796	582	0	0	2948
9796	1756	0	0	3209
9796	4778	0	0	5766
9796	4765	0	0	6863
9796	318	0	0	6937
9797	0	0	0	-1
9797	723	0	0	2706
9797	582	0	0	2948
9797	1756	0	0	3209
9797	4778	0	0	5766
9797	4765	0	0	6863
9797	318	0	0	6937
9798	0	0	0	-1
9798	723	0	0	2706
9798	582	0	0	2948
9798	4778	0	0	5766
9798	4765	0	0	6863
9798	318	0	0	6937
9799	0	0	0	-1
9799	723	0	0	2706
9799	582	0	0	2948
9799	4778	0	0	5766
9799	4483	0	0	6329
9799	4765	0	0	6863
9799	318	0	0	6937
9800	0	0	0	-1
9800	4782	0	0	289
9800	723	0	0	2706
9800	582	0	0	2948
9800	4778	0	0	5766
9800	4483	0	0	6329
9800	4765	0	0	6863
9800	318	0	0	6937
